"GEOID10","hra20_id","s2t_fraction","isect_amount","tcoverage_amount","target_amount","hra20_name","source_id","target_id","method","creation_date"
"53033027500",20,1,5000.04089226234,53299.9419122871,53299.9419122871,"Burien","53033027500",20,"point population",2023-03-15
"53033027600",20,1,4344.50581915667,53299.9419122871,53299.9419122871,"Burien","53033027600",20,"point population",2023-03-15
"53033027800",20,0.902685068315887,3026.93631546772,53299.9419122871,53299.9419122871,"Burien","53033027800",20,"point population",2023-03-15
"53033027900",20,1,7759.10555362679,53299.9419122871,53299.9419122871,"Burien","53033027900",20,"point population",2023-03-15
"53033028000",20,0.999295531210526,3930.90715322958,53299.9419122871,53299.9419122871,"Burien","53033028000",20,"point population",2023-03-15
"53033028402",20,0.0153501765850539,92.5547371437574,53299.9419122871,53299.9419122871,"Burien","53033028402",20,"point population",2023-03-15
"53033028500",20,0.997201739333425,4715.28344533453,53299.9419122871,53299.9419122871,"Burien","53033028500",20,"point population",2023-03-15
"53033028600",20,0.0460485115302009,306.654566652461,53299.9419122871,53299.9419122871,"Burien","53033028600",20,"point population",2023-03-15
"53033026200",21,0.997828211560742,7042.16165213216,22471.7517844369,22471.7517844369,"Tukwila","53033026200",21,"point population",2023-03-15
"53033026300",21,1,1785.54267967514,22471.7517844369,22471.7517844369,"Tukwila","53033026300",21,"point population",2023-03-15
"53033027100",21,0.0784828408335656,300.162163488536,22471.7517844369,22471.7517844369,"Tukwila","53033027100",21,"point population",2023-03-15
"53033027200",21,1,3018.82190129294,22471.7517844369,22471.7517844369,"Tukwila","53033027200",21,"point population",2023-03-15
"53033027300",21,0.514802277799665,3502.35055669796,22471.7517844369,22471.7517844369,"Tukwila","53033027300",21,"point population",2023-03-15
"53033028100",21,0.0986340635158184,293.972295627296,22471.7517844369,22471.7517844369,"Tukwila","53033028100",21,"point population",2023-03-15
"53033028200",21,1,5350.1401964412,22471.7517844369,22471.7517844369,"Tukwila","53033028200",21,"point population",2023-03-15
"53033028300",21,0.187005870111912,1178.60033908205,22471.7517844369,22471.7517844369,"Tukwila","53033028300",21,"point population",2023-03-15
"53033024702",22,0.50915600307603,3988.67507072636,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033024702",22,"point population",2023-03-15
"53033025001",22,0.542332019464778,3043.00352197892,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025001",22,"point population",2023-03-15
"53033025003",22,0.00879514688142989,66.1978448630637,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025003",22,"point population",2023-03-15
"53033025005",22,1,6783.614470566,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025005",22,"point population",2023-03-15
"53033025006",22,0.118231529168646,793.809989441422,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025006",22,"point population",2023-03-15
"53033025101",22,0.0131485592372531,79.7188541350484,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025101",22,"point population",2023-03-15
"53033025102",22,0.155326727641945,1479.24046534589,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025102",22,"point population",2023-03-15
"53033025200",22,0.063551498137295,554.779457140086,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033025200",22,"point population",2023-03-15
"53033031903",22,0.159469795094674,1226.59683034308,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033031903",22,"point population",2023-03-15
"53033031904",22,0.923018229705666,3226.98429282016,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033031904",22,"point population",2023-03-15
"53033032002",22,0.181818181818182,553.984804371646,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033032002",22,"point population",2023-03-15
"53033032102",22,0.882704524341355,4277.83381456226,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033032102",22,"point population",2023-03-15
"53033032104",22,0.206057936178106,1321.83712181257,27396.2765381065,27396.2765381065,"Newcastle and Four Creeks","53033032104",22,"point population",2023-03-15
"53033024702",23,0.141523139885384,1108.67753022929,65175.3346666467,65175.3346666467,"Renton - North","53033024702",23,"point population",2023-03-15
"53033025101",23,0.986851440762747,5983.21569987945,65175.3346666467,65175.3346666467,"Renton - North","53033025101",23,"point population",2023-03-15
"53033025102",23,0.844673272358057,8044.17181406425,65175.3346666467,65175.3346666467,"Renton - North","53033025102",23,"point population",2023-03-15
"53033025200",23,0.936448501862706,8174.82524771763,65175.3346666467,65175.3346666467,"Renton - North","53033025200",23,"point population",2023-03-15
"53033025301",23,1,6892.22968532021,65175.3346666467,65175.3346666467,"Renton - North","53033025301",23,"point population",2023-03-15
"53033025302",23,0.883985725582046,4716.07613769043,65175.3346666467,65175.3346666467,"Renton - North","53033025302",23,"point population",2023-03-15
"53033025400",23,1,8035.7357183839,65175.3346666467,65175.3346666467,"Renton - North","53033025400",23,"point population",2023-03-15
"53033025500",23,1,5349.51162487679,65175.3346666467,65175.3346666467,"Renton - North","53033025500",23,"point population",2023-03-15
"53033025601",23,1,5589.43108908053,65175.3346666467,65175.3346666467,"Renton - North","53033025601",23,"point population",2023-03-15
"53033025602",23,0.658152506547295,4683.1929318215,65175.3346666467,65175.3346666467,"Renton - North","53033025602",23,"point population",2023-03-15
"53033025701",23,0.264901684833208,1701.97207960764,65175.3346666467,65175.3346666467,"Renton - North","53033025701",23,"point population",2023-03-15
"53033025702",23,0.364517189705139,1407.78800679247,65175.3346666467,65175.3346666467,"Renton - North","53033025702",23,"point population",2023-03-15
"53033026002",23,0.0231779802590899,201.043715921707,65175.3346666467,65175.3346666467,"Renton - North","53033026002",23,"point population",2023-03-15
"53033026200",23,0.00162884132944345,11.4955298063513,65175.3346666467,65175.3346666467,"Renton - North","53033026200",23,"point population",2023-03-15
"53033031903",23,0.247392952686147,1902.87703971708,65175.3346666467,65175.3346666467,"Renton - North","53033031903",23,"point population",2023-03-15
"53033031907",23,0.178732999654245,1373.09081573828,65175.3346666467,65175.3346666467,"Renton - North","53033031907",23,"point population",2023-03-15
"53033025302",24,0.116014274417956,618.937767183673,17641.0480447944,17641.0480447944,"Skyway","53033025302",24,"point population",2023-03-15
"53033026001",24,0.981886985866122,5684.04419201683,17641.0480447944,17641.0480447944,"Skyway","53033026001",24,"point population",2023-03-15
"53033026002",24,0.419912369478727,3642.28212198877,17641.0480447944,17641.0480447944,"Skyway","53033026002",24,"point population",2023-03-15
"53033026100",24,0.955315584725332,7695.78396360612,17641.0480447944,17641.0480447944,"Skyway","53033026100",24,"point population",2023-03-15
"53033032602",25,0.895438427668548,13435.7721787391,22921.4721455397,22921.4721455397,"Snoqualmie and North Bend","53033032602",25,"point population",2023-03-15
"53033032702",25,0.190780074930515,1296.90708138432,22921.4721455397,22921.4721455397,"Snoqualmie and North Bend","53033032702",25,"point population",2023-03-15
"53033032703",25,0.655891760239536,1301.31133931086,22921.4721455397,22921.4721455397,"Snoqualmie and North Bend","53033032703",25,"point population",2023-03-15
"53033032704",25,0.859461625331564,6887.48154610552,22921.4721455397,22921.4721455397,"Snoqualmie and North Bend","53033032704",25,"point population",2023-03-15
"53033011200",26,0.0111942324284195,43.7697430069707,20949.4043521256,20949.4043521256,"North Highline and White Center","53033011200",26,"point population",2023-03-15
"53033026400",26,0.647436493094939,3946.90578849866,20949.4043521256,20949.4043521256,"North Highline and White Center","53033026400",26,"point population",2023-03-15
"53033026500",26,0.978546938608584,4501.98230665932,20949.4043521256,20949.4043521256,"North Highline and White Center","53033026500",26,"point population",2023-03-15
"53033026600",26,1,2489.83540437221,20949.4043521256,20949.4043521256,"North Highline and White Center","53033026600",26,"point population",2023-03-15
"53033026700",26,0.281040208151212,1648.07602114643,20949.4043521256,20949.4043521256,"North Highline and White Center","53033026700",26,"point population",2023-03-15
"53033026801",26,1,6794.36320531231,20949.4043521256,20949.4043521256,"North Highline and White Center","53033026801",26,"point population",2023-03-15
"53033026802",26,0.177780985552197,1127.6466561137,20949.4043521256,20949.4043521256,"North Highline and White Center","53033026802",26,"point population",2023-03-15
"53033027000",26,0.112211751798592,396.82522701561,20949.4043521256,20949.4043521256,"North Highline and White Center","53033027000",26,"point population",2023-03-15
"53033010701",27,1,4147.30519086574,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033010701",27,"point population",2023-03-15
"53033010702",27,1,4572.99241828518,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033010702",27,"point population",2023-03-15
"53033010800",27,1,5095.85630664297,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033010800",27,"point population",2023-03-15
"53033011300",27,1,6649.96905106338,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033011300",27,"point population",2023-03-15
"53033011401",27,1,4236.62128161341,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033011401",27,"point population",2023-03-15
"53033011402",27,1,4491.21008404372,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033011402",27,"point population",2023-03-15
"53033011500",27,1,4542.31959889426,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033011500",27,"point population",2023-03-15
"53033026500",27,0.0214530613914151,98.6986919045069,33834.9726233142,33834.9726233142,"Seattle - Delridge","53033026500",27,"point population",2023-03-15
"53033023404",28,1,3445.53586239794,40932.4853904089,40932.4853904089,"Issaquah","53033023404",28,"point population",2023-03-15
"53033025003",28,0.217267141862516,1635.29009176909,40932.4853904089,40932.4853904089,"Issaquah","53033025003",28,"point population",2023-03-15
"53033025006",28,0.645912242747178,4336.6739329224,40932.4853904089,40932.4853904089,"Issaquah","53033025006",28,"point population",2023-03-15
"53033032102",28,0.0175067874117388,84.8428042556714,40932.4853904089,40932.4853904089,"Issaquah","53033032102",28,"point population",2023-03-15
"53033032103",28,1,6369.64729205454,40932.4853904089,40932.4853904089,"Issaquah","53033032103",28,"point population",2023-03-15
"53033032104",28,0.793942063821907,5093.04379143729,40932.4853904089,40932.4853904089,"Issaquah","53033032104",28,"point population",2023-03-15
"53033032208",28,0.630775994289218,6589.61922751829,40932.4853904089,40932.4853904089,"Issaquah","53033032208",28,"point population",2023-03-15
"53033032210",28,0.834038185663856,13377.8323880543,40932.4853904089,40932.4853904089,"Issaquah","53033032210",28,"point population",2023-03-15
"53033009500",29,1,7381.18108761217,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033009500",29,"point population",2023-03-15
"53033010100",29,1,8976.92791966944,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033010100",29,"point population",2023-03-15
"53033010200",29,1,5019.00678224166,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033010200",29,"point population",2023-03-15
"53033010300",29,1,8385.36262422751,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033010300",29,"point population",2023-03-15
"53033011101",29,1,6280.79599674431,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033011101",29,"point population",2023-03-15
"53033011102",29,1,4651.27730314784,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033011102",29,"point population",2023-03-15
"53033011800",29,1,8826.07232856506,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033011800",29,"point population",2023-03-15
"53033011900",29,1,7532.0978343817,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033011900",29,"point population",2023-03-15
"53033026001",29,0.0147869472540505,85.6001381695724,57138.3220147556,57138.3220147556,"Seattle - Rainier Valley and Rainier Beach","53033026001",29,"point population",2023-03-15
"53033009300",30,1,3637.59386831153,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033009300",30,"point population",2023-03-15
"53033010401",30,1,4607.16136807566,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033010401",30,"point population",2023-03-15
"53033010402",30,1,5154.57251558898,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033010402",30,"point population",2023-03-15
"53033010900",30,1,1573.92864510395,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033010900",30,"point population",2023-03-15
"53033011001",30,1,5333.98164316203,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033011001",30,"point population",2023-03-15
"53033011002",30,1,4781.73358041936,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033011002",30,"point population",2023-03-15
"53033011200",30,0.988805767571581,3866.25653944272,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033011200",30,"point population",2023-03-15
"53033011700",30,1,5830.76115364307,34785.9893137485,34785.9893137485,"Seattle - South Beacon Hill, Georgetown, and South Park","53033011700",30,"point population",2023-03-15
"53033024701",31,1,4122.44318482813,33708.2543994759,33708.2543994759,"Bellevue - South","53033024701",31,"point population",2023-03-15
"53033024702",31,0.349320857038586,2736.54319253212,33708.2543994759,33708.2543994759,"Bellevue - South","53033024702",31,"point population",2023-03-15
"53033024901",31,1,5533.34506127787,33708.2543994759,33708.2543994759,"Bellevue - South","53033024901",31,"point population",2023-03-15
"53033024902",31,1,4232.68878448571,33708.2543994759,33708.2543994759,"Bellevue - South","53033024902",31,"point population",2023-03-15
"53033024903",31,1,7106.58622456439,33708.2543994759,33708.2543994759,"Bellevue - South","53033024903",31,"point population",2023-03-15
"53033025001",31,0.457667980535219,2567.95694644782,33708.2543994759,33708.2543994759,"Bellevue - South","53033025001",31,"point population",2023-03-15
"53033025003",31,0.77393771125607,5825.14530275526,33708.2543994759,33708.2543994759,"Bellevue - South","53033025003",31,"point population",2023-03-15
"53033025006",31,0.23585622808417,1583.54570258606,33708.2543994759,33708.2543994759,"Bellevue - South","53033025006",31,"point population",2023-03-15
"53033009600",32,1,5949.23450106951,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033009600",32,"point population",2023-03-15
"53033009701",32,1,5928.07772555063,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033009701",32,"point population",2023-03-15
"53033009702",32,1,5850.12168250477,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033009702",32,"point population",2023-03-15
"53033009800",32,1,7456.63651313274,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033009800",32,"point population",2023-03-15
"53033009900",32,1,6408.5057122577,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033009900",32,"point population",2023-03-15
"53033010500",32,1,10571.9559930148,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033010500",32,"point population",2023-03-15
"53033010600",32,1,8153.53732976793,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033010600",32,"point population",2023-03-15
"53033011600",32,1,6793.791935,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033011600",32,"point population",2023-03-15
"53033012000",32,1,3540.96066360156,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033012000",32,"point population",2023-03-15
"53033012100",32,1,2768.02045379378,63420.8425096879,63420.8425096879,"Seattle - West Seattle","53033012100",32,"point population",2023-03-15
"53033023900",33,0.0410301439334214,315.508356022149,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033023900",33,"point population",2023-03-15
"53033024000",33,0.00207399517711846,19.1681135603433,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024000",33,"point population",2023-03-15
"53033024100",33,1,4722.24022995148,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024100",33,"point population",2023-03-15
"53033024200",33,1,2916.20714644279,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024200",33,"point population",2023-03-15
"53033024300",33,1,9178.60064779229,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024300",33,"point population",2023-03-15
"53033024400",33,1,3055.01785171454,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024400",33,"point population",2023-03-15
"53033024500",33,1,5236.39668671151,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024500",33,"point population",2023-03-15
"53033024601",33,1,4651.17392757466,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024601",33,"point population",2023-03-15
"53033024602",33,1,3743.49994247226,33837.8129022423,33837.8129022423,"Mercer Island and Point Cities","53033024602",33,"point population",2023-03-15
"53033007700",34,1,5490.35957856211,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033007700",34,"point population",2023-03-15
"53033007900",34,1,6558.65880314475,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033007900",34,"point population",2023-03-15
"53033008700",34,1,4394.17425261222,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033008700",34,"point population",2023-03-15
"53033008800",34,1,3909.88808642548,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033008800",34,"point population",2023-03-15
"53033009000",34,1,4243.82244466421,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033009000",34,"point population",2023-03-15
"53033009100",34,1,5248.43461558215,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033009100",34,"point population",2023-03-15
"53033009200",34,1,3924.96498552872,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033009200",34,"point population",2023-03-15
"53033009400",34,1,7088.46540262653,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033009400",34,"point population",2023-03-15
"53033010001",34,1,4573.01194589855,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033010001",34,"point population",2023-03-15
"53033010002",34,1,5344.0094398933,50775.7895549349,50775.7895549349,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","53033010002",34,"point population",2023-03-15
"53033023500",35,1,4147.69536599831,39938.8996987209,39938.8996987209,"Bellevue - West","53033023500",35,"point population",2023-03-15
"53033023801",35,1,4094.46329306838,39938.8996987209,39938.8996987209,"Bellevue - West","53033023801",35,"point population",2023-03-15
"53033023803",35,1,6314.05020420324,39938.8996987209,39938.8996987209,"Bellevue - West","53033023803",35,"point population",2023-03-15
"53033023804",35,1,8785.57452830452,39938.8996987209,39938.8996987209,"Bellevue - West","53033023804",35,"point population",2023-03-15
"53033023900",35,0.95896985606658,7374.16381607935,39938.8996987209,39938.8996987209,"Bellevue - West","53033023900",35,"point population",2023-03-15
"53033024000",35,0.997926004822881,9222.95249106655,39938.8996987209,39938.8996987209,"Bellevue - West","53033024000",35,"point population",2023-03-15
"53033023201",36,1,7025.30918517683,40732.1475155672,40732.1475155672,"Bellevue - Central","53033023201",36,"point population",2023-03-15
"53033023202",36,1,5019.08159690798,40732.1475155672,40732.1475155672,"Bellevue - Central","53033023202",36,"point population",2023-03-15
"53033023401",36,1,4280.48538122962,40732.1475155672,40732.1475155672,"Bellevue - Central","53033023401",36,"point population",2023-03-15
"53033023601",36,1,4473.32361233997,40732.1475155672,40732.1475155672,"Bellevue - Central","53033023601",36,"point population",2023-03-15
"53033023603",36,1,6850.85064156914,40732.1475155672,40732.1475155672,"Bellevue - Central","53033023603",36,"point population",2023-03-15
"53033023604",36,1,6668.82447780813,40732.1475155672,40732.1475155672,"Bellevue - Central","53033023604",36,"point population",2023-03-15
"53033024800",36,1,6414.27262053578,40732.1475155672,40732.1475155672,"Bellevue - Central","53033024800",36,"point population",2023-03-15
"53033032203",37,1,9289.42616265059,68208.3993583749,68208.3993583749,"Sammamish","53033032203",37,"point population",2023-03-15
"53033032207",37,1,3747.44925321427,68208.3993583749,68208.3993583749,"Sammamish","53033032207",37,"point population",2023-03-15
"53033032208",37,0.369224005710776,3857.22606649719,68208.3993583749,68208.3993583749,"Sammamish","53033032208",37,"point population",2023-03-15
"53033032210",37,0.03522708420021,565.036512776908,68208.3993583749,68208.3993583749,"Sammamish","53033032210",37,"point population",2023-03-15
"53033032211",37,1,5419.01719364919,68208.3993583749,68208.3993583749,"Sammamish","53033032211",37,"point population",2023-03-15
"53033032212",37,1,8687.35849029624,68208.3993583749,68208.3993583749,"Sammamish","53033032212",37,"point population",2023-03-15
"53033032213",37,0.989480310986789,4549.10543439918,68208.3993583749,68208.3993583749,"Sammamish","53033032213",37,"point population",2023-03-15
"53033032214",37,0.99355666127086,7844.4873227777,68208.3993583749,68208.3993583749,"Sammamish","53033032214",37,"point population",2023-03-15
"53033032215",37,0.788965277081285,4687.78924848578,68208.3993583749,68208.3993583749,"Sammamish","53033032215",37,"point population",2023-03-15
"53033032316",37,0.990419602852955,5897.08352493624,68208.3993583749,68208.3993583749,"Sammamish","53033032316",37,"point population",2023-03-15
"53033032317",37,1,6638.02940633158,68208.3993583749,68208.3993583749,"Sammamish","53033032317",37,"point population",2023-03-15
"53033032318",37,0.978873927433502,7026.39074235907,68208.3993583749,68208.3993583749,"Sammamish","53033032318",37,"point population",2023-03-15
"53033032102",38,0.0997886882469109,483.603984257326,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032102",38,"point population",2023-03-15
"53033032210",38,0.1307347301359,2096.9631092652,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032210",38,"point population",2023-03-15
"53033032213",38,0.0105196890132111,48.3639481522,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032213",38,"point population",2023-03-15
"53033032311",38,0.00911429643389567,52.5595622795073,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032311",38,"point population",2023-03-15
"53033032315",38,0.113172478536179,629.754612430362,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032315",38,"point population",2023-03-15
"53033032327",38,0.00638377769432967,26.3138846881846,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032327",38,"point population",2023-03-15
"53033032401",38,1,6814.19280646928,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032401",38,"point population",2023-03-15
"53033032402",38,1,6928.88916969495,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032402",38,"point population",2023-03-15
"53033032500",38,0.804462659337074,4670.7342477791,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032500",38,"point population",2023-03-15
"53033032601",38,1,2841.87035912028,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032601",38,"point population",2023-03-15
"53033032602",38,0.104561572331439,1568.91353005009,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032602",38,"point population",2023-03-15
"53033032702",38,0.809219925069459,5501.00974434623,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032702",38,"point population",2023-03-15
"53033032703",38,0.344108239760468,682.722335446114,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032703",38,"point population",2023-03-15
"53033032704",38,0.140538374668439,1126.23464913296,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032704",38,"point population",2023-03-15
"53033032800",38,1,2869.17843146466,36341.3043745782,36341.3043745782,"Duvall, Carnation, Skykomish, and Northeast King County","53033032800",38,"point population",2023-03-15
"53033008001",39,1,7611.6556010597,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008001",39,"point population",2023-03-15
"53033008002",39,1,4391.64795658685,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008002",39,"point population",2023-03-15
"53033008100",39,1,5729.93824330692,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008100",39,"point population",2023-03-15
"53033008200",39,1,5711.46704549088,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008200",39,"point population",2023-03-15
"53033008300",39,1,3426.41262973938,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008300",39,"point population",2023-03-15
"53033008500",39,1,4415.9549652258,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008500",39,"point population",2023-03-15
"53033008600",39,1,7812.74292846042,39099.8193698697,39099.8193698697,"Seattle - Downtown, Belltown, and First Hill","53033008600",39,"point population",2023-03-15
"53033022703",40,0.00379527908798612,10.1301825926891,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033022703",40,"point population",2023-03-15
"53033022801",40,1,9303.15322254475,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033022801",40,"point population",2023-03-15
"53033022901",40,1,3014.55472512072,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033022901",40,"point population",2023-03-15
"53033023000",40,1,7293.65586306574,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033023000",40,"point population",2023-03-15
"53033023100",40,1,4201.35704512012,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033023100",40,"point population",2023-03-15
"53033023300",40,1,6923.53878379054,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033023300",40,"point population",2023-03-15
"53033023403",40,1,4421.13056410243,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033023403",40,"point population",2023-03-15
"53033023700",40,1,5485.56345413252,40653.0838404711,40653.0838404711,"Bellevue - Northeast","53033023700",40,"point population",2023-03-15
"53033006100",41,1,5678.32962668394,26198.9540450208,26198.9540450208,"Montlake, Madison Park, and Madrona","53033006100",41,"point population",2023-03-15
"53033006200",41,1,4043.82139947395,26198.9540450208,26198.9540450208,"Montlake, Madison Park, and Madrona","53033006200",41,"point population",2023-03-15
"53033006300",41,1,5439.64489254835,26198.9540450208,26198.9540450208,"Montlake, Madison Park, and Madrona","53033006300",41,"point population",2023-03-15
"53033007800",41,1,5303.54450924623,26198.9540450208,26198.9540450208,"Montlake, Madison Park, and Madrona","53033007800",41,"point population",2023-03-15
"53033008900",41,1,5733.61361706734,26198.9540450208,26198.9540450208,"Montlake, Madison Park, and Madrona","53033008900",41,"point population",2023-03-15
"53033006400",42,1,3367.4216365825,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033006400",42,"point population",2023-03-15
"53033006500",42,1,4735.5251510577,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033006500",42,"point population",2023-03-15
"53033007401",42,1,5368.62805842354,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033007401",42,"point population",2023-03-15
"53033007402",42,1,5805.87514670885,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033007402",42,"point population",2023-03-15
"53033007500",42,1,10141.414556615,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033007500",42,"point population",2023-03-15
"53033007600",42,1,4371.52339792948,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033007600",42,"point population",2023-03-15
"53033008400",42,1,7463.21215299212,41253.600100309,41253.600100309,"Seattle - Capitol Hill","53033008400",42,"point population",2023-03-15
"53033006600",43,1,4177.25039230418,30615.8492616389,30615.8492616389,"Seattle - South Lake Union, Cascade, and Eastlake","53033006600",43,"point population",2023-03-15
"53033007200",43,1,12420.6999067913,30615.8492616389,30615.8492616389,"Seattle - South Lake Union, Cascade, and Eastlake","53033007200",43,"point population",2023-03-15
"53033007300",43,1,14017.8989625432,30615.8492616389,30615.8492616389,"Seattle - South Lake Union, Cascade, and Eastlake","53033007300",43,"point population",2023-03-15
"53033005900",44,1,7675.11606439746,46860.0736344962,46860.0736344962,"Seattle - Queen Anne","53033005900",44,"point population",2023-03-15
"53033006000",44,1,6120.90629223291,46860.0736344962,46860.0736344962,"Seattle - Queen Anne","53033006000",44,"point population",2023-03-15
