"hra_id","GEOID10","hra_name","reg_id","reg_nm","creation"
22,"530330247023017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247023018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247023019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247023020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247024025","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330247025027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330249034012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011015","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250011021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012015","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250012022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250034017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051015","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051023","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051024","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051025","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051026","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051030","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051031","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051032","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051033","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051034","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051035","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051036","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250051037","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250052013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250061022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250062031","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063023","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063024","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063025","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063026","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063030","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330250063031","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251013000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251013001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251013003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251014028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251014029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251021020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330251023039","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252004004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005026","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005033","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330252005039","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319032000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319033000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319033011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319035011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041015","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041023","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041024","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041025","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041026","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041030","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041032","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041036","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041045","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041046","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041047","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041048","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041049","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041050","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041051","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041052","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041053","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041054","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041055","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041056","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041057","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041058","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041059","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041060","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041061","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319041062","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319042014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330319043022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320021022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320021036","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022030","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022031","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022032","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330320022033","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021000","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021001","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021002","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021003","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021004","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021008","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021014","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021015","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021018","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021019","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021023","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021024","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021025","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021026","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021030","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021031","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321021032","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022005","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022006","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022031","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022032","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022038","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022039","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022040","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022041","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022042","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022043","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022044","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022045","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022046","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022047","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022048","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022049","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022050","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022051","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022052","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022053","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022054","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022055","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022056","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022057","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022058","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022059","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022060","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022061","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022062","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022063","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022064","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022065","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022066","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022067","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022068","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022069","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022070","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022071","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022072","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022073","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022074","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022075","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022076","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022077","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022078","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022079","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022080","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022081","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022082","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022083","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022085","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022086","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321022087","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023007","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023009","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023010","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023011","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023012","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023013","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023015","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023016","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023017","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023020","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023021","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023022","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023023","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023024","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023025","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023026","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023027","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023028","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023029","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023030","Newcastle and Four Creeks",1,"East",2023-03-13
22,"530330321023031","Newcastle and Four Creeks",1,"East",2023-03-13
