"btfid","gtfid","stfid","hra"
530330328003021,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330203003007,530330203003,53033020300,"Shoreline"
530330328003233,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330328003214,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330218042023,530330218042,53033021804,"Bothell/Woodinville"
530330205001002,530330205001,53033020500,"Shoreline"
530330207004001,530330207004,53033020700,"Shoreline"
530330204011014,530330204011,53033020401,"Shoreline"
530330218022000,530330218022,53033021802,"Bothell/Woodinville"
530330205006002,530330205006,53033020500,"Shoreline"
530330325001011,530330325001,53033032500,"Bear Creek/Carnation/Duvall"
530330208004999,530330208004,53033020800,"Shoreline"
530330217002009,530330217002,53033021700,"Kenmore/LFP"
530330218032008,530330218032,53033021803,"Bothell/Woodinville"
530330216004000,530330216004,53033021600,"Kenmore/LFP"
530330218032009,530330218032,53033021803,"Bothell/Woodinville"
530330208004005,530330208004,53033020800,"Shoreline"
530330323111005,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330214003008,530330214003,53033021400,"Shoreline"
530330215002005,530330215002,53033021500,"Kenmore/LFP"
530330218034007,530330218034,53033021803,"Bothell/Woodinville"
530330207004002,530330207004,53033020700,"Shoreline"
530330218031009,530330218031,53033021803,"Bothell/Woodinville"
530330218022019,530330218022,53033021802,"Bothell/Woodinville"
530330218043010,530330218043,53033021804,"Bothell/Woodinville"
530330218023012,530330218023,53033021802,"Bothell/Woodinville"
530330218043011,530330218043,53033021804,"Bothell/Woodinville"
530330218043012,530330218043,53033021804,"Bothell/Woodinville"
530330218041013,530330218041,53033021804,"Bothell/Woodinville"
530330218041014,530330218041,53033021804,"Bothell/Woodinville"
530330215002006,530330215002,53033021500,"Kenmore/LFP"
530330214003006,530330214003,53033021400,"Kenmore/LFP"
530330218041015,530330218041,53033021804,"Bothell/Woodinville"
530330214003007,530330214003,53033021400,"Kenmore/LFP"
530330204022007,530330204022,53033020402,"Kenmore/LFP"
530330208003001,530330208003,53033020800,"Shoreline"
530330205001003,530330205001,53033020500,"Shoreline"
530330208003002,530330208003,53033020800,"Shoreline"
530330218032010,530330218032,53033021803,"Bothell/Woodinville"
530330208002000,530330208002,53033020800,"Shoreline"
530330218022018,530330218022,53033021802,"Bothell/Woodinville"
530330204024003,530330204024,53033020402,"Kenmore/LFP"
530330208001001,530330208001,53033020800,"Shoreline"
530330216004004,530330216004,53033021600,"Kenmore/LFP"
530330328003022,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330216004006,530330216004,53033021600,"Kenmore/LFP"
530330207004000,530330207004,53033020700,"Shoreline"
530330207005000,530330207005,53033020700,"Shoreline"
530330207001002,530330207001,53033020700,"Shoreline"
530330207001001,530330207001,53033020700,"Shoreline"
530330323111010,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330207001000,530330207001,53033020700,"Shoreline"
530330324011015,530330324011,53033032401,"Bear Creek/Carnation/Duvall"
530330206004001,530330206004,53033020600,"Shoreline"
530330323073010,530330323073,53033032307,"Bear Creek/Carnation/Duvall"
530330206004000,530330206004,53033020600,"Shoreline"
530330323071011,530330323071,53033032307,"Bear Creek/Carnation/Duvall"
530330323193005,530330323193,53033032319,"Bothell/Woodinville"
530330206001003,530330206001,53033020600,"Shoreline"
530330206001004,530330206001,53033020600,"Shoreline"
530330215003001,530330215003,53033021500,"Kenmore/LFP"
530330215003000,530330215003,53033021500,"Kenmore/LFP"
530330323111006,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330218022001,530330218022,53033021802,"Bothell/Woodinville"
530330206001005,530330206001,53033020600,"Shoreline"
530330324011003,530330324011,53033032401,"Bear Creek/Carnation/Duvall"
530330323193008,530330323193,53033032319,"Bothell/Woodinville"
530330206001006,530330206001,53033020600,"Shoreline"
530330218023013,530330218023,53033021802,"Bothell/Woodinville"
530330206001000,530330206001,53033020600,"Shoreline"
530330218043015,530330218043,53033021804,"Bothell/Woodinville"
530330218043014,530330218043,53033021804,"Bothell/Woodinville"
530330206002000,530330206002,53033020600,"Shoreline"
530330218043013,530330218043,53033021804,"Bothell/Woodinville"
530330205005006,530330205005,53033020500,"Shoreline"
530330218041018,530330218041,53033021804,"Bothell/Woodinville"
530330218041017,530330218041,53033021804,"Bothell/Woodinville"
530330323071010,530330323071,53033032307,"Bear Creek/Carnation/Duvall"
530330205005005,530330205005,53033020500,"Shoreline"
530330218041016,530330218041,53033021804,"Bothell/Woodinville"
530330328003001,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330205006006,530330205006,53033020500,"Shoreline"
530330205006005,530330205006,53033020500,"Shoreline"
530330208001002,530330208001,53033020800,"Shoreline"
530330216004005,530330216004,53033021600,"Kenmore/LFP"
530330205006004,530330205006,53033020500,"Shoreline"
530330208001005,530330208001,53033020800,"Shoreline"
530330214003003,530330214003,53033021400,"Kenmore/LFP"
530330218032000,530330218032,53033021803,"Bothell/Woodinville"
530330205001000,530330205001,53033020500,"Shoreline"
530330218032001,530330218032,53033021803,"Bothell/Woodinville"
530330218022017,530330218022,53033021802,"Bothell/Woodinville"
530330218032002,530330218032,53033021803,"Bothell/Woodinville"
530330214003009,530330214003,53033021400,"Shoreline"
530330218043016,530330218043,53033021804,"Bothell/Woodinville"
530330218032007,530330218032,53033021803,"Bothell/Woodinville"
530330207005001,530330207005,53033020700,"Shoreline"
530330323201015,530330323201,53033032320,"Bear Creek/Carnation/Duvall"
530330204022000,530330204022,53033020402,"Kenmore/LFP"
530330208002001,530330208002,53033020800,"Shoreline"
530330208001003,530330208001,53033020800,"Shoreline"
530330214001016,530330214001,53033021400,"Kenmore/LFP"
530330218033002,530330218033,53033021803,"Bothell/Woodinville"
530330218042005,530330218042,53033021804,"Bothell/Woodinville"
530330218042004,530330218042,53033021804,"Bothell/Woodinville"
530330218042003,530330218042,53033021804,"Bothell/Woodinville"
530330205001004,530330205001,53033020500,"Shoreline"
530330214003002,530330214003,53033021400,"Kenmore/LFP"
530330323193006,530330323193,53033032319,"Bothell/Woodinville"
530330323071008,530330323071,53033032307,"Bear Creek/Carnation/Duvall"
530330323192000,530330323192,53033032319,"Bothell/Woodinville"
530330215003005,530330215003,53033021500,"Kenmore/LFP"
530330323193017,530330323193,53033032319,"Bothell/Woodinville"
530330215003004,530330215003,53033021500,"Kenmore/LFP"
530330323111007,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330216002006,530330216002,53033021600,"Kenmore/LFP"
530330323113008,530330323113,53033032311,"Bear Creek/Carnation/Duvall"
530330207004003,530330207004,53033020700,"Shoreline"
530330216002001,530330216002,53033021600,"Kenmore/LFP"
530330324011011,530330324011,53033032401,"Bear Creek/Carnation/Duvall"
530330323073011,530330323073,53033032307,"Bear Creek/Carnation/Duvall"
530330205005007,530330205005,53033020500,"Shoreline"
530330207001003,530330207001,53033020700,"Shoreline"
530330207001004,530330207001,53033020700,"Shoreline"
530330207001005,530330207001,53033020700,"Shoreline"
530330215003003,530330215003,53033021500,"Kenmore/LFP"
530330208001004,530330208001,53033020800,"Shoreline"
530330216002000,530330216002,53033021600,"Kenmore/LFP"
530330206004002,530330206004,53033020600,"Shoreline"
530330206004003,530330206004,53033020600,"Shoreline"
530330218032011,530330218032,53033021803,"Bothell/Woodinville"
530330214003005,530330214003,53033021400,"Kenmore/LFP"
530330208003003,530330208003,53033020800,"Shoreline"
530330214001015,530330214001,53033021400,"Kenmore/LFP"
530330218042006,530330218042,53033021804,"Bothell/Woodinville"
530330323111018,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330218042007,530330218042,53033021804,"Bothell/Woodinville"
530330323111017,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330216002002,530330216002,53033021600,"Kenmore/LFP"
530330216002003,530330216002,53033021600,"Kenmore/LFP"
530330328003002,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330218033000,530330218033,53033021803,"Bothell/Woodinville"
530330207005002,530330207005,53033020700,"Shoreline"
530330207005003,530330207005,53033020700,"Shoreline"
530330218033001,530330218033,53033021803,"Bothell/Woodinville"
530330215003006,530330215003,53033021500,"Kenmore/LFP"
530330205001005,530330205001,53033020500,"Shoreline"
530330214003004,530330214003,53033021400,"Kenmore/LFP"
530330214003000,530330214003,53033021400,"Kenmore/LFP"
530330216002004,530330216002,53033021600,"Kenmore/LFP"
530330218032006,530330218032,53033021803,"Bothell/Woodinville"
530330218023014,530330218023,53033021802,"Bothell/Woodinville"
530330218032005,530330218032,53033021803,"Bothell/Woodinville"
530330215003007,530330215003,53033021500,"Kenmore/LFP"
530330218023015,530330218023,53033021802,"Bothell/Woodinville"
530330218042002,530330218042,53033021804,"Bothell/Woodinville"
530330218032003,530330218032,53033021803,"Bothell/Woodinville"
530330217004008,530330217004,53033021700,"Kenmore/LFP"
530330328003028,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330217004009,530330217004,53033021700,"Kenmore/LFP"
530330218042009,530330218042,53033021804,"Bothell/Woodinville"
530330218042008,530330218042,53033021804,"Bothell/Woodinville"
530330215003009,530330215003,53033021500,"Kenmore/LFP"
530330218042010,530330218042,53033021804,"Bothell/Woodinville"
530330218022013,530330218022,53033021802,"Bothell/Woodinville"
530330215003008,530330215003,53033021500,"Kenmore/LFP"
530330328003231,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330218033004,530330218033,53033021803,"Bothell/Woodinville"
530330217004010,530330217004,53033021700,"Kenmore/LFP"
530330218033003,530330218033,53033021803,"Bothell/Woodinville"
530330208003006,530330208003,53033020800,"Shoreline"
530330208003005,530330208003,53033020800,"Shoreline"
530330323111021,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330208003004,530330208003,53033020800,"Shoreline"
530330323073012,530330323073,53033032307,"Bear Creek/Carnation/Duvall"
530330323203002,530330323203,53033032320,"Bothell/Woodinville"
530330208002002,530330208002,53033020800,"Shoreline"
530330217004007,530330217004,53033021700,"Kenmore/LFP"
530330328003030,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330323111008,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330215002011,530330215002,53033021500,"Kenmore/LFP"
530330323191006,530330323191,53033032319,"Bothell/Woodinville"
530330207002002,530330207002,53033020700,"Shoreline"
530330207001008,530330207001,53033020700,"Shoreline"
530330207001007,530330207001,53033020700,"Shoreline"
530330207001006,530330207001,53033020700,"Shoreline"
530330206004005,530330206004,53033020600,"Shoreline"
530330206004004,530330206004,53033020600,"Shoreline"
530330214003001,530330214003,53033021400,"Kenmore/LFP"
530330218022012,530330218022,53033021802,"Bothell/Woodinville"
530330214001017,530330214001,53033021400,"Kenmore/LFP"
530330328003033,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330218042012,530330218042,53033021804,"Bothell/Woodinville"
530330323193007,530330323193,53033032319,"Bothell/Woodinville"
530330218042011,530330218042,53033021804,"Bothell/Woodinville"
530330206002001,530330206002,53033020600,"Shoreline"
530330323203003,530330323203,53033032320,"Bothell/Woodinville"
530330205005008,530330205005,53033020500,"Shoreline"
530330218033005,530330218033,53033021803,"Bothell/Woodinville"
530330216002008,530330216002,53033021600,"Kenmore/LFP"
530330205005004,530330205005,53033020500,"Shoreline"
530330217002008,530330217002,53033021700,"Kenmore/LFP"
530330218033006,530330218033,53033021803,"Bothell/Woodinville"
530330215003011,530330215003,53033021500,"Kenmore/LFP"
530330218022014,530330218022,53033021802,"Bothell/Woodinville"
530330205005003,530330205005,53033020500,"Shoreline"
530330218033007,530330218033,53033021803,"Bothell/Woodinville"
530330205005001,530330205005,53033020500,"Shoreline"
530330216002007,530330216002,53033021600,"Kenmore/LFP"
530330323071009,530330323071,53033032307,"Bear Creek/Carnation/Duvall"
530330205005000,530330205005,53033020500,"Shoreline"
530330218032004,530330218032,53033021803,"Bothell/Woodinville"
530330323201014,530330323201,53033032320,"Bear Creek/Carnation/Duvall"
530330323203001,530330323203,53033032320,"Bothell/Woodinville"
530330218042015,530330218042,53033021804,"Bothell/Woodinville"
530330323203000,530330323203,53033032320,"Bothell/Woodinville"
530330215002012,530330215002,53033021500,"Kenmore/LFP"
530330217004011,530330217004,53033021700,"Kenmore/LFP"
530330323202000,530330323202,53033032320,"Bear Creek/Carnation/Duvall"
530330323072004,530330323072,53033032307,"Bear Creek/Carnation/Duvall"
530330206001002,530330206001,53033020600,"Shoreline"
530330218022002,530330218022,53033021802,"Bothell/Woodinville"
530330214001014,530330214001,53033021400,"Kenmore/LFP"
530330218042013,530330218042,53033021804,"Bothell/Woodinville"
530330218042014,530330218042,53033021804,"Bothell/Woodinville"
530330323073013,530330323073,53033032307,"Bear Creek/Carnation/Duvall"
530330218022011,530330218022,53033021802,"Bothell/Woodinville"
530330323072003,530330323072,53033032307,"Bear Creek/Carnation/Duvall"
530330208001006,530330208001,53033020800,"Shoreline"
530330215003010,530330215003,53033021500,"Kenmore/LFP"
530330216002009,530330216002,53033021600,"Kenmore/LFP"
530330218033013,530330218033,53033021803,"Bothell/Woodinville"
530330323193009,530330323193,53033032319,"Bothell/Woodinville"
530330216002013,530330216002,53033021600,"Kenmore/LFP"
530330207005004,530330207005,53033020700,"Shoreline"
530330218033009,530330218033,53033021803,"Bothell/Woodinville"
530330216002014,530330216002,53033021600,"Kenmore/LFP"
530330218033008,530330218033,53033021803,"Bothell/Woodinville"
530330218033012,530330218033,53033021803,"Bothell/Woodinville"
530330216002010,530330216002,53033021600,"Kenmore/LFP"
530330216002011,530330216002,53033021600,"Kenmore/LFP"
530330215002013,530330215002,53033021500,"Kenmore/LFP"
530330323203004,530330323203,53033032320,"Bothell/Woodinville"
530330214003013,530330214003,53033021400,"Kenmore/LFP"
530330218033011,530330218033,53033021803,"Bothell/Woodinville"
530330323111016,530330323111,53033032311,"Bear Creek/Carnation/Duvall"
530330215003015,530330215003,53033021500,"Kenmore/LFP"
530330328003027,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330323072002,530330323072,53033032307,"Bear Creek/Carnation/Duvall"
530330218023016,530330218023,53033021802,"Bothell/Woodinville"
530330217004012,530330217004,53033021700,"Kenmore/LFP"
530330328003031,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330214003012,530330214003,53033021400,"Kenmore/LFP"
530330205001006,530330205001,53033020500,"Shoreline"
530330207005005,530330207005,53033020700,"Shoreline"
530330214003011,530330214003,53033021400,"Kenmore/LFP"
530330328003032,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330214003010,530330214003,53033021400,"Kenmore/LFP"
530330207001009,530330207001,53033020700,"Shoreline"
530330323203005,530330323203,53033032320,"Bothell/Woodinville"
530330206004006,530330206004,53033020600,"Shoreline"
530330328003325,530330328003,53033032800,"Snoqualmie/North Bend/Skykomish"
530330206004007,530330206004,53033020600,"Shoreline"
